client_id,bureau_account_id,account_type,opened_days_ago,credit_limit,current_balance,max_dpd_last_12m,bureau_status
4810,B4810_13098,credit_card,2503.0,,18482.27,15.0,active
4810,B4810_13099,microloan,523.0,148454.13,51290.39,0.0,active
4810,B4810_13100,consumer,334.0,45493.01,8084.57,3.0,active
4811,B4811_13101,credit_card,1676.0,63057.39,22482.7,0.0,active
4811,B4811_13102,credit_card,1315.0,269946.0,72340.33,0.0,
4811,B4811_13103,consumer,144.0,38867.19,19714.79,3.0,active
4811,B4811_13104,consumer,244.0,34040.99,19788.84,1.0,active
4812,B4812_13105,credit_card,1149.0,53236.59,19255.83,0.0,active
4812,B4812_13106,credit_card,2296.0,57170.2,21846.45,7.0,active
4813,B4813_13107,auto,1602.0,45689.87,15359.68,,active
4813,B4813_13108,credit_card,661.0,51981.85,33125.03,60.0,active
4813,B4813_13109,mortgage,2268.0,62872.37,6624.6,3.0,active
4813,B4813_13110,consumer,2214.0,44625.18,10786.84,,active
4814,B4814_13111,consumer,2196.0,31741.3,8959.99,0.0,active
4814,B4814_13112,mortgage,1315.0,57045.7,12256.0,0.0,closed
4814,B4814_13113,credit_card,2385.0,216556.13,118110.9,90.0,active
4814,B4814_13114,credit_card,547.0,32504.19,24086.17,0.0,active
4814,B4814_13115,microloan,2244.0,43629.07,18518.9,0.0,active
4814,B4814_13116,consumer,402.0,26599.74,11546.08,7.0,active
4815,B4815_13117,credit_card,2857.0,52641.28,7586.94,1.0,closed
4815,B4815_13118,microloan,1814.0,110579.16,52637.12,0.0,closed
4815,B4815_13119,microloan,566.0,84644.54,30747.39,0.0,closed
4815,B4815_13120,consumer,2012.0,58013.82,25982.14,0.0,active
4816,B4816_13121,microloan,344.0,85767.96,,0.0,closed
4816,B4816_13122,credit_card,1103.0,54903.07,19326.41,7.0,active
4816,B4816_13123,consumer,1291.0,25012.32,11470.13,1.0,active
4817,B4817_13124,credit_card,632.0,88762.52,27501.46,0.0,active
4817,B4817_13125,microloan,1794.0,106409.22,25428.93,0.0,active
4817,B4817_13126,microloan,297.0,71238.68,56812.15,7.0,active
4817,B4817_13127,mortgage,2073.0,44978.42,11885.17,0.0,closed
4818,B4818_13128,microloan,1410.0,66357.78,18054.74,7.0,closed
4818,B4818_13129,consumer,1690.0,55639.13,27303.37,90.0,active
4819,B4819_13130,auto,2583.0,115920.58,48295.8,0.0,closed
4819,B4819_13131,microloan,1267.0,44854.25,12626.98,7.0,
4819,B4819_13132,microloan,2082.0,34954.41,24911.62,60.0,active
4820,B4820_13133,mortgage,538.0,54942.11,43854.17,15.0,active
4820,B4820_13134,credit_card,91.0,69899.22,51688.84,0.0,active
4820,B4820_13135,credit_card,482.0,249359.53,98008.95,0.0,closed
4820,B4820_13136,consumer,747.0,25251.83,17382.38,7.0,active
4821,B4821_13137,microloan,1703.0,29042.0,5311.24,7.0,active
4822,B4822_13138,auto,1958.0,41102.14,14899.97,0.0,active
4822,B4822_13139,credit_card,2233.0,114735.46,85495.05,0.0,
4823,B4823_13140,credit_card,1906.0,131816.66,60396.85,0.0,closed
4823,B4823_13141,microloan,839.0,127616.58,46843.96,0.0,closed
4824,B4824_13142,consumer,1620.0,70493.45,29959.26,0.0,closed
4824,B4824_13143,credit_card,2635.0,49329.34,37855.66,0.0,active
4825,B4825_13144,credit_card,1096.0,39465.79,18841.29,7.0,active
4825,B4825_13145,,851.0,87953.71,24705.15,15.0,active
4826,B4826_13146,consumer,1597.0,25914.66,7970.51,0.0,active
4826,B4826_13147,consumer,,28607.78,8628.23,0.0,active
4826,B4826_13148,credit_card,1718.0,30903.32,23386.99,0.0,active
4826,B4826_13149,consumer,670.0,104739.87,86717.72,60.0,
4827,B4827_13150,consumer,348.0,113738.86,68714.02,1.0,active
4827,B4827_13151,credit_card,883.0,60939.62,26829.38,0.0,closed
4827,B4827_13152,credit_card,2932.0,70026.91,29608.16,0.0,active
4827,B4827_13153,consumer,1562.0,39972.95,27540.25,30.0,active
4827,B4827_13154,auto,581.0,37014.15,13685.36,0.0,active
4829,B4829_13155,microloan,2836.0,25768.45,5374.46,0.0,active
4830,B4830_13156,credit_card,955.0,31815.47,18784.31,3.0,closed
4830,B4830_13157,microloan,128.0,45978.71,41552.15,3.0,active
4831,B4831_13158,consumer,313.0,67305.7,19855.82,3.0,active
4831,B4831_13159,credit_card,1929.0,41501.96,10664.62,90.0,active
4831,B4831_13160,credit_card,595.0,80992.02,32333.29,0.0,active
4831,B4831_13161,credit_card,1991.0,16188.02,12727.84,60.0,active
4833,B4833_13162,auto,1189.0,166086.89,,0.0,closed
4833,B4833_13163,microloan,1203.0,74695.15,57651.83,0.0,active
4834,B4834_13164,credit_card,1005.0,87501.19,62413.63,1.0,active
4834,B4834_13165,microloan,582.0,59937.91,35308.76,0.0,active
4835,B4835_13166,auto,1698.0,,770.63,7.0,closed
4835,B4835_13167,credit_card,62.0,23535.91,12223.92,0.0,closed
4835,B4835_13168,credit_card,1025.0,37644.88,20268.1,0.0,active
4835,B4835_13169,auto,925.0,37225.68,10362.13,15.0,closed
4835,B4835_13170,credit_card,2628.0,15098.67,10141.53,15.0,closed
4836,B4836_13171,microloan,2264.0,35387.38,15133.31,0.0,active
4836,B4836_13172,,2539.0,80595.12,34727.69,0.0,active
4836,B4836_13173,consumer,1775.0,59484.22,27748.25,15.0,active
4836,B4836_13174,consumer,1710.0,56266.05,44784.39,0.0,active
4837,B4837_13175,microloan,2502.0,72376.98,33290.35,7.0,active
4837,B4837_13176,credit_card,574.0,50475.64,19741.49,1.0,active
4837,B4837_13177,consumer,2470.0,47733.61,30924.54,0.0,closed
4837,B4837_13178,auto,463.0,54639.29,30282.39,0.0,active
4837,B4837_13179,consumer,1594.0,137312.12,84267.34,,closed
4837,B4837_13180,credit_card,827.0,61662.34,52736.39,0.0,active
4838,B4838_13181,auto,1947.0,125922.33,53395.5,0.0,active
4838,B4838_13182,microloan,714.0,102390.35,29273.46,0.0,
4838,B4838_13183,credit_card,1423.0,77302.2,32015.97,7.0,active
4839,B4839_13184,credit_card,788.0,74362.72,48839.96,90.0,active
4839,B4839_13185,consumer,2556.0,77113.81,32283.41,0.0,closed
4839,B4839_13186,consumer,2858.0,85204.35,14053.46,0.0,active
4840,B4840_13187,credit_card,820.0,144578.38,122369.06,60.0,active
4840,B4840_13188,,2798.0,192643.63,58777.69,0.0,active
4842,B4842_13189,consumer,2888.0,56800.94,16932.72,1.0,closed
4842,B4842_13190,microloan,2995.0,40123.83,24559.01,0.0,active
4842,B4842_13191,credit_card,649.0,15537.08,3083.42,3.0,active
4843,B4843_13192,consumer,1604.0,162537.81,46799.93,0.0,active
4844,B4844_13193,mortgage,2943.0,34258.83,9744.48,15.0,active
4844,B4844_13194,credit_card,2369.0,95084.76,30077.04,0.0,active
4844,B4844_13195,consumer,784.0,189252.5,73977.47,,active
4844,B4844_13196,consumer,1582.0,93150.92,69365.77,1.0,active
4845,B4845_13197,microloan,1557.0,31931.93,23577.77,0.0,active
4845,B4845_13198,auto,1308.0,104078.26,22955.93,0.0,closed
4846,B4846_13199,mortgage,2536.0,130479.17,43393.64,0.0,closed
4846,B4846_13200,auto,1983.0,62710.22,25096.22,0.0,active
4846,B4846_13201,credit_card,1805.0,28010.03,18283.09,15.0,active
4847,B4847_13202,microloan,1795.0,44493.39,21413.46,7.0,active
4848,B4848_13203,microloan,1299.0,107996.54,37514.37,0.0,active
4848,B4848_13204,credit_card,1330.0,36341.46,24050.08,3.0,active
4848,B4848_13205,consumer,819.0,27017.95,10941.34,0.0,
4848,B4848_13206,credit_card,440.0,146076.63,92954.29,0.0,active
4848,B4848_13207,microloan,2452.0,79233.49,22218.82,15.0,closed
4850,B4850_13208,consumer,1507.0,24317.05,5941.15,0.0,
4850,B4850_13209,microloan,2393.0,32750.83,17984.04,0.0,active
4850,B4850_13210,consumer,938.0,59205.1,32451.76,0.0,active
4850,B4850_13211,auto,2145.0,124592.73,81455.5,0.0,active
4850,B4850_13212,credit_card,2949.0,105454.25,41161.9,3.0,active
4850,B4850_13213,consumer,193.0,117619.49,,0.0,closed
4850,B4850_13214,credit_card,2704.0,19059.59,4616.8,90.0,active
4850,B4850_13215,consumer,2946.0,85802.3,54732.75,90.0,active
4851,B4851_13216,auto,2087.0,76486.41,50725.08,,closed
4851,B4851_13217,consumer,2867.0,118527.73,72032.23,60.0,closed
4851,B4851_13218,consumer,67.0,75357.19,46935.71,0.0,closed
4851,B4851_13219,mortgage,357.0,73326.99,32648.45,0.0,active
4852,B4852_13220,credit_card,2118.0,60392.98,31888.75,1.0,active
4853,B4853_13221,microloan,2756.0,105028.12,25399.03,90.0,active
4853,B4853_13222,,1403.0,12261.27,6392.15,0.0,active
4853,B4853_13223,consumer,2019.0,145311.33,57592.11,90.0,active
4854,B4854_13224,credit_card,2756.0,42651.49,30714.63,7.0,active
4854,B4854_13225,mortgage,1479.0,81282.16,24750.24,1.0,active
4854,B4854_13226,auto,2644.0,30436.36,19216.5,0.0,active
4856,B4856_13227,credit_card,2767.0,56190.85,7027.43,0.0,active
4856,B4856_13228,auto,1727.0,246777.93,102853.05,3.0,active
4856,B4856_13229,microloan,1920.0,126390.23,100821.39,15.0,active
4856,B4856_13230,consumer,232.0,39975.45,28808.04,0.0,active
4856,B4856_13231,consumer,2536.0,69541.21,45904.18,15.0,closed
4857,B4857_13232,credit_card,700.0,84267.85,33940.11,0.0,closed
4857,B4857_13233,consumer,2594.0,27209.95,15648.12,1.0,closed
4857,B4857_13234,credit_card,1503.0,73367.16,45256.03,90.0,closed
4858,B4858_13235,,2285.0,79587.6,63766.13,0.0,active
4858,B4858_13236,credit_card,1386.0,55288.38,16127.48,0.0,closed
4860,B4860_13237,auto,880.0,50862.51,28759.85,30.0,closed
4860,B4860_13238,consumer,548.0,52500.04,28867.71,0.0,closed
4861,B4861_13239,consumer,729.0,25518.86,6135.41,0.0,
4861,B4861_13240,consumer,582.0,38510.77,17079.09,0.0,closed
4861,B4861_13241,auto,2836.0,29753.99,5786.7,0.0,active
4862,B4862_13242,consumer,2398.0,53583.74,14709.04,0.0,active
4862,B4862_13243,credit_card,2507.0,,5970.07,0.0,active
4863,B4863_13244,mortgage,2441.0,9403.85,3271.73,1.0,closed
4863,B4863_13245,credit_card,2268.0,53623.12,19922.13,0.0,closed
4863,B4863_13246,,1262.0,57426.72,28858.04,0.0,active
4864,B4864_13247,consumer,2109.0,19779.12,12792.08,0.0,active
4864,B4864_13248,consumer,2971.0,36058.42,9653.27,1.0,closed
4865,B4865_13249,credit_card,1048.0,67739.45,42477.79,60.0,
4867,B4867_13250,consumer,1469.0,29996.88,27381.11,7.0,closed
4867,B4867_13251,microloan,839.0,67138.02,16703.04,3.0,active
4868,B4868_13252,auto,442.0,76279.85,11034.83,0.0,closed
4868,B4868_13253,credit_card,2015.0,110850.78,61886.69,0.0,active
4868,B4868_13254,auto,1232.0,91616.3,33253.12,0.0,active
4868,B4868_13255,auto,513.0,60415.57,20084.46,0.0,active
4869,B4869_13256,consumer,2423.0,18694.38,11929.04,30.0,closed
4869,B4869_13257,consumer,2961.0,59979.51,19719.43,3.0,active
4869,B4869_13258,auto,2456.0,,43442.84,0.0,active
4870,B4870_13259,mortgage,2841.0,64143.01,25693.85,0.0,active
4870,B4870_13260,mortgage,1074.0,61493.17,39872.89,0.0,active
4870,B4870_13261,credit_card,600.0,41622.24,14183.42,,closed
4871,B4871_13262,mortgage,403.0,18139.13,5400.81,0.0,active
4871,B4871_13263,microloan,1186.0,92524.89,37388.53,0.0,active
4871,B4871_13264,microloan,1774.0,126678.74,71237.88,,closed
4871,B4871_13265,auto,2341.0,37656.48,28463.81,90.0,active
4871,B4871_13266,mortgage,1823.0,63036.55,17310.49,7.0,active
4871,B4871_13267,credit_card,1066.0,38828.13,7198.94,0.0,closed
4871,B4871_13268,credit_card,92.0,60205.95,23879.4,7.0,active
4872,B4872_13269,consumer,839.0,36071.42,16497.63,15.0,closed
4873,B4873_13270,credit_card,2576.0,164441.94,103285.65,3.0,active
4873,B4873_13271,consumer,723.0,330825.74,100200.97,1.0,active
4873,B4873_13272,consumer,2463.0,191440.47,120783.72,7.0,active
4873,B4873_13273,consumer,1112.0,59011.77,24561.78,1.0,active
4873,B4873_13274,consumer,2566.0,37177.31,20516.46,7.0,active
4874,B4874_13275,microloan,2919.0,198225.92,107172.35,3.0,closed
4874,B4874_13276,mortgage,1457.0,51300.44,17935.38,0.0,active
4874,B4874_13277,consumer,868.0,39295.1,6739.29,7.0,active
4874,B4874_13278,credit_card,800.0,218880.99,87291.91,1.0,closed
4874,B4874_13279,,993.0,58697.31,42021.13,0.0,closed
4875,B4875_13280,microloan,369.0,164439.83,63872.46,7.0,active
4876,B4876_13281,credit_card,2724.0,62588.06,49737.74,30.0,active
4876,B4876_13282,consumer,731.0,40321.62,5898.98,7.0,active
4877,B4877_13283,microloan,1174.0,36964.49,17596.86,1.0,active
4877,B4877_13284,credit_card,2537.0,48183.13,26958.79,3.0,active
4878,B4878_13285,,60.0,52572.17,9591.79,15.0,active
4878,B4878_13286,consumer,2555.0,43739.69,25488.18,7.0,closed
4878,B4878_13287,credit_card,1232.0,35517.43,24500.84,0.0,active
4879,B4879_13288,consumer,390.0,50570.6,15024.36,3.0,closed
4879,B4879_13289,,2593.0,44535.58,20412.69,30.0,closed
4880,B4880_13290,consumer,2215.0,23973.58,7558.75,0.0,active
4880,B4880_13291,auto,,70104.68,25529.59,30.0,active
4881,B4881_13292,mortgage,325.0,41093.12,10653.43,0.0,active
4881,B4881_13293,credit_card,2965.0,54120.41,,0.0,closed
4881,B4881_13294,credit_card,923.0,16178.79,9250.43,3.0,active
4882,B4882_13295,microloan,140.0,65746.36,45985.98,1.0,active
4882,B4882_13296,consumer,661.0,47370.04,27100.18,0.0,active
4882,B4882_13297,microloan,1823.0,16287.51,6045.37,0.0,active
4882,B4882_13298,credit_card,557.0,21786.41,3880.99,15.0,
4883,B4883_13299,credit_card,2362.0,65424.77,17192.79,,active
4883,B4883_13300,credit_card,520.0,,62782.17,30.0,active
4884,B4884_13301,,252.0,178254.54,99435.67,0.0,
4885,B4885_13302,microloan,2530.0,49244.94,13875.51,7.0,closed
4886,B4886_13303,consumer,2410.0,22490.68,12793.46,60.0,active
4886,B4886_13304,credit_card,1177.0,,17853.42,0.0,closed
4887,B4887_13305,credit_card,2841.0,40694.43,5680.01,15.0,active
4887,B4887_13306,auto,1163.0,87729.36,9541.19,7.0,closed
4888,B4888_13307,auto,490.0,80303.77,47639.75,90.0,active
4889,B4889_13308,credit_card,1054.0,110728.89,8016.22,0.0,active
4889,B4889_13309,credit_card,2590.0,117027.56,45318.33,3.0,active
4889,B4889_13310,credit_card,2264.0,61868.13,33441.37,0.0,closed
4891,B4891_13311,mortgage,1556.0,53331.54,6285.49,0.0,active
4891,B4891_13312,credit_card,2816.0,83679.54,59324.74,0.0,closed
4892,B4892_13313,consumer,2029.0,74063.52,24685.11,3.0,closed
4892,B4892_13314,consumer,719.0,170205.81,77331.1,0.0,active
4892,B4892_13315,credit_card,2838.0,89031.59,23279.46,0.0,active
4892,B4892_13316,mortgage,457.0,67941.04,34746.04,1.0,active
4893,B4893_13317,auto,236.0,54138.93,25660.4,0.0,active
4893,B4893_13318,mortgage,2349.0,61761.3,33480.83,90.0,active
4893,B4893_13319,credit_card,2274.0,76539.61,45975.93,0.0,active
4893,B4893_13320,consumer,479.0,29832.18,5214.02,0.0,active
4893,B4893_13321,auto,130.0,113822.44,57931.87,0.0,closed
4894,B4894_13322,credit_card,448.0,78703.1,26070.77,7.0,active
4894,B4894_13323,credit_card,1321.0,44167.94,28664.12,0.0,active
4896,B4896_13324,credit_card,2689.0,104504.23,24231.03,7.0,active
4896,B4896_13325,credit_card,2811.0,25250.99,8416.16,0.0,closed
4896,B4896_13326,auto,2887.0,28995.15,14902.02,30.0,active
4896,B4896_13327,mortgage,1900.0,61388.39,33788.0,1.0,active
4898,B4898_13328,consumer,921.0,41554.03,20059.87,15.0,active
4899,B4899_13329,credit_card,1849.0,55668.02,26493.53,60.0,closed
4899,B4899_13330,consumer,2952.0,33291.16,4042.34,0.0,active
4899,B4899_13331,,2454.0,61298.85,18058.74,0.0,active
4900,B4900_13332,consumer,1197.0,27957.69,13526.53,3.0,active
4901,B4901_13333,consumer,97.0,55118.36,30708.87,0.0,active
4902,B4902_13334,credit_card,813.0,45261.85,15032.69,7.0,active
4903,B4903_13335,credit_card,158.0,50780.15,13136.98,3.0,closed
4903,B4903_13336,consumer,2024.0,68520.57,34628.5,0.0,active
4904,B4904_13337,microloan,,68674.08,53268.32,0.0,active
4904,B4904_13338,consumer,1444.0,,23850.66,60.0,active
4905,B4905_13339,credit_card,1132.0,74997.53,14425.27,0.0,active
4905,B4905_13340,credit_card,291.0,86118.89,49002.88,60.0,active
4905,B4905_13341,credit_card,2888.0,16600.55,4115.36,15.0,closed
4905,B4905_13342,credit_card,1599.0,52728.51,30238.1,3.0,active
4905,B4905_13343,credit_card,1354.0,102305.78,7045.54,3.0,active
4905,B4905_13344,credit_card,684.0,52440.61,,1.0,active
4906,B4906_13345,auto,1402.0,49784.05,42479.71,7.0,active
4906,B4906_13346,credit_card,1264.0,83938.44,22899.93,3.0,active
4906,B4906_13347,microloan,911.0,59397.66,43296.01,0.0,active
4906,B4906_13348,consumer,1931.0,29026.07,5524.35,0.0,active
4906,B4906_13349,consumer,2216.0,192395.62,41548.44,0.0,active
4907,B4907_13350,auto,2679.0,33570.89,5869.92,0.0,active
4907,B4907_13351,microloan,899.0,73824.29,25728.7,0.0,closed
4907,B4907_13352,consumer,1707.0,90549.28,32793.29,0.0,active
4908,B4908_13353,credit_card,2815.0,17604.62,6366.62,0.0,
4908,B4908_13354,credit_card,,50821.98,27313.52,7.0,active
4909,B4909_13355,mortgage,1425.0,60134.06,8138.31,0.0,active
4909,B4909_13356,microloan,647.0,37868.02,12225.73,90.0,active
4910,B4910_13357,consumer,2436.0,40357.5,28059.97,1.0,closed
4910,B4910_13358,auto,1972.0,67099.81,52292.48,0.0,active
4910,B4910_13359,credit_card,306.0,56374.07,34445.8,0.0,active
4910,B4910_13360,consumer,2498.0,24216.6,10335.15,0.0,active
4911,B4911_13361,consumer,1283.0,35756.34,30175.4,,active
4911,B4911_13362,microloan,2962.0,34521.74,4221.65,0.0,closed
4912,B4912_13363,credit_card,419.0,163465.65,120715.6,3.0,active
4913,B4913_13364,microloan,1287.0,27636.98,10696.51,0.0,closed
4913,B4913_13365,auto,2728.0,12937.89,8246.04,30.0,closed
4913,B4913_13366,credit_card,1101.0,100536.98,87469.83,0.0,closed
4913,B4913_13367,credit_card,720.0,85882.19,41599.26,7.0,active
4913,B4913_13368,credit_card,1144.0,130583.31,31734.63,60.0,active
4913,B4913_13369,auto,887.0,487791.0,76101.05,7.0,active
4913,B4913_13370,mortgage,2650.0,51706.62,19589.96,,active
4914,B4914_13371,credit_card,2722.0,116631.83,78827.98,0.0,closed
4915,B4915_13372,,429.0,45522.97,15907.53,1.0,active
4915,B4915_13373,consumer,2630.0,32572.07,13378.42,,closed
4915,B4915_13374,credit_card,215.0,43304.49,5819.45,0.0,active
4915,B4915_13375,microloan,1382.0,56402.1,7772.92,0.0,active
4915,B4915_13376,consumer,1866.0,127577.68,41162.02,0.0,closed
4916,B4916_13377,credit_card,2844.0,73620.12,34598.22,0.0,active
4916,B4916_13378,consumer,2070.0,21506.29,16715.15,60.0,active
4916,B4916_13379,microloan,2866.0,32995.05,12482.08,1.0,active
4916,B4916_13380,microloan,1184.0,30399.53,14691.21,0.0,active
4916,B4916_13381,credit_card,1741.0,46879.81,43587.29,0.0,closed
4916,B4916_13382,credit_card,2189.0,97578.02,47764.21,90.0,active
4917,B4917_13383,auto,1754.0,86686.64,45328.98,0.0,active
4917,B4917_13384,credit_card,586.0,129289.25,,0.0,
4917,B4917_13385,consumer,488.0,61345.07,28858.23,90.0,closed
4918,B4918_13386,consumer,1982.0,,21060.02,30.0,active
4918,B4918_13387,consumer,850.0,14750.01,10761.85,0.0,active
4918,B4918_13388,credit_card,1492.0,13362.24,6782.89,0.0,closed
4919,B4919_13389,mortgage,1716.0,102198.27,82453.6,1.0,closed
4919,B4919_13390,credit_card,2156.0,39966.42,3379.75,30.0,closed
4919,B4919_13391,microloan,1324.0,24768.2,8236.31,0.0,active
4919,B4919_13392,mortgage,1674.0,52718.4,5440.09,7.0,active
4919,B4919_13393,consumer,845.0,41914.11,8738.46,0.0,active
4920,B4920_13394,microloan,2168.0,57772.58,10788.87,0.0,active
4920,B4920_13395,microloan,2401.0,43741.99,18383.5,0.0,active
4920,B4920_13396,mortgage,1992.0,24421.95,2810.8,15.0,closed
4920,B4920_13397,credit_card,533.0,51153.01,8588.0,0.0,active
4921,B4921_13398,credit_card,438.0,46041.09,15923.16,1.0,active
4921,B4921_13399,auto,1462.0,72878.29,36137.89,15.0,active
4921,B4921_13400,microloan,2646.0,41694.51,27029.07,0.0,active
4922,B4922_13401,microloan,2823.0,126531.62,17724.33,0.0,active
4922,B4922_13402,microloan,2347.0,33272.35,24894.83,0.0,active
4922,B4922_13403,consumer,69.0,42455.19,10220.14,0.0,closed
4923,B4923_13404,microloan,2624.0,81023.12,40979.14,0.0,active
4923,B4923_13405,credit_card,1253.0,55813.78,23254.76,,closed
4923,B4923_13406,consumer,461.0,28157.76,11335.1,0.0,active
4924,B4924_13407,consumer,2955.0,201716.0,53822.17,60.0,active
4924,B4924_13408,credit_card,1142.0,134266.48,67181.54,7.0,active
4924,B4924_13409,credit_card,2509.0,64291.11,11750.39,30.0,active
4925,B4925_13410,consumer,2844.0,81788.98,16561.11,0.0,active
4925,B4925_13411,credit_card,1601.0,35732.44,15759.47,60.0,closed
4925,B4925_13412,credit_card,1731.0,69199.73,32025.65,1.0,closed
4925,B4925_13413,consumer,1837.0,14995.88,11172.67,0.0,closed
4925,B4925_13414,credit_card,1559.0,123112.99,45682.07,7.0,active
4925,B4925_13415,credit_card,874.0,35394.96,29568.75,30.0,active
4926,B4926_13416,microloan,872.0,,7219.83,3.0,closed
4926,B4926_13417,,1979.0,29062.29,21169.84,0.0,active
4926,B4926_13418,consumer,2552.0,39283.04,21442.82,0.0,closed
4927,B4927_13419,credit_card,1413.0,46930.58,23126.91,0.0,closed
4927,B4927_13420,consumer,192.0,81967.25,24031.83,15.0,closed
4928,B4928_13421,mortgage,809.0,46918.44,18261.96,0.0,active
4929,B4929_13422,credit_card,2765.0,84517.05,,1.0,active
4929,B4929_13423,consumer,1163.0,90395.39,67318.29,90.0,active
4930,B4930_13424,consumer,472.0,49419.78,15900.66,0.0,closed
4930,B4930_13425,consumer,1337.0,26805.65,19321.72,1.0,active
4930,B4930_13426,consumer,643.0,63958.75,14666.56,0.0,active
4930,B4930_13427,consumer,2751.0,33055.46,27738.34,15.0,closed
4931,B4931_13428,credit_card,2121.0,39324.22,3864.81,,closed
4931,B4931_13429,credit_card,573.0,50640.32,28453.48,90.0,active
4931,B4931_13430,consumer,1581.0,33159.0,18152.11,0.0,active
4932,B4932_13431,consumer,1484.0,,4211.89,90.0,active
4932,B4932_13432,microloan,541.0,113482.04,91083.1,1.0,active
4932,B4932_13433,mortgage,,66565.59,10823.81,0.0,active
4932,B4932_13434,,1126.0,96117.66,42832.49,3.0,closed
4933,B4933_13435,credit_card,1964.0,40793.33,7146.46,0.0,active
4933,B4933_13436,consumer,1475.0,58397.09,33046.8,0.0,active
4933,B4933_13437,microloan,1583.0,71956.07,7015.4,0.0,active
4934,B4934_13438,consumer,2802.0,16976.98,8907.91,0.0,active
4934,B4934_13439,credit_card,2718.0,36496.3,16216.29,0.0,active
4935,B4935_13440,consumer,106.0,72300.09,26505.43,,active
4935,B4935_13441,credit_card,1788.0,95316.66,54681.21,7.0,
4935,B4935_13442,consumer,1425.0,58033.11,3209.01,7.0,active
4936,B4936_13443,consumer,1754.0,85107.36,28086.75,0.0,active
4936,B4936_13444,mortgage,,83178.86,2110.7,0.0,active
4936,B4936_13445,credit_card,1396.0,49226.68,11589.87,1.0,active
4937,B4937_13446,,2097.0,92114.38,47687.57,1.0,active
4937,B4937_13447,credit_card,325.0,45024.25,26265.46,0.0,active
4937,B4937_13448,microloan,1081.0,164104.05,126187.75,0.0,closed
4937,B4937_13449,consumer,2315.0,117715.85,7964.07,0.0,active
4937,B4937_13450,auto,2868.0,52826.95,15851.68,0.0,active
4937,B4937_13451,consumer,2158.0,76530.01,25669.73,0.0,closed
4938,B4938_13452,auto,2016.0,22001.07,6718.34,0.0,active
4938,B4938_13453,auto,2663.0,54176.52,16636.52,0.0,active
4938,B4938_13454,consumer,1032.0,45663.39,27191.64,0.0,active
4938,B4938_13455,microloan,2037.0,20013.09,14822.84,0.0,active
4938,B4938_13456,credit_card,790.0,50024.96,5817.06,15.0,active
4939,B4939_13457,microloan,1194.0,51144.7,12006.34,15.0,active
4939,B4939_13458,mortgage,673.0,18980.3,11982.54,0.0,active
4939,B4939_13459,microloan,180.0,47098.22,31021.22,3.0,active
4939,B4939_13460,mortgage,1967.0,,31340.27,0.0,active
4939,B4939_13461,credit_card,907.0,31755.58,18560.13,3.0,active
4940,B4940_13462,consumer,2614.0,92395.35,36313.9,7.0,active
4940,B4940_13463,credit_card,1440.0,23273.8,15158.52,1.0,active
4941,B4941_13464,auto,2554.0,53718.12,25349.5,30.0,active
4941,B4941_13465,consumer,748.0,26915.87,3519.85,3.0,closed
4941,B4941_13466,auto,891.0,113741.96,31362.76,3.0,active
4941,B4941_13467,credit_card,120.0,29084.96,9337.41,0.0,active
4941,B4941_13468,auto,1320.0,34826.85,19653.28,1.0,active
4942,B4942_13469,,1497.0,61580.23,55607.8,0.0,closed
4942,B4942_13470,mortgage,2274.0,22623.3,2126.82,3.0,
4942,B4942_13471,credit_card,2221.0,68659.16,21686.59,0.0,active
4943,B4943_13472,consumer,2563.0,70307.23,18623.43,1.0,active
4943,B4943_13473,consumer,1404.0,54148.96,22026.7,15.0,closed
4943,B4943_13474,credit_card,1387.0,99217.19,26277.25,,active
4944,B4944_13475,microloan,1182.0,30819.33,5427.03,0.0,active
4944,B4944_13476,consumer,793.0,17752.27,,7.0,closed
4944,B4944_13477,auto,1919.0,26062.87,14486.83,1.0,active
4944,B4944_13478,credit_card,651.0,67887.03,49546.66,0.0,active
4945,B4945_13479,microloan,,56008.92,39311.44,3.0,active
4946,B4946_13480,auto,1319.0,51219.96,9617.59,1.0,active
4947,B4947_13481,consumer,661.0,88716.78,63346.27,7.0,closed
4948,B4948_13482,,827.0,89727.27,26639.39,,active
4948,B4948_13483,consumer,2021.0,28719.16,17936.77,3.0,active
4950,B4950_13484,auto,1307.0,18920.44,8733.24,0.0,active
4950,B4950_13485,auto,,84477.89,11481.48,0.0,active
4951,B4951_13486,auto,2014.0,94070.1,5400.56,0.0,active
4951,B4951_13487,consumer,2856.0,71278.1,18994.8,0.0,active
4951,B4951_13488,consumer,2655.0,34913.77,18196.6,1.0,active
4952,B4952_13489,microloan,101.0,125261.7,36840.27,7.0,active
4952,B4952_13490,consumer,614.0,,16917.4,0.0,closed
4952,B4952_13491,consumer,693.0,134876.92,87690.97,,closed
4952,B4952_13492,consumer,993.0,35885.02,13793.15,1.0,active
4952,B4952_13493,consumer,2395.0,57134.7,8214.36,1.0,closed
4952,B4952_13494,credit_card,96.0,28514.26,16406.51,90.0,closed
4954,B4954_13495,consumer,2132.0,140842.51,80340.91,30.0,active
4954,B4954_13496,credit_card,713.0,132328.93,62773.89,1.0,active
4954,B4954_13497,credit_card,2744.0,67246.56,24500.14,0.0,active
4954,B4954_13498,credit_card,1107.0,116294.11,45996.65,1.0,active
4954,B4954_13499,credit_card,261.0,19052.18,10594.01,0.0,active
