client_id,previous_loan_id,previous_amount,previous_term_months,closed_days_ago,was_overdue,max_overdue_days
5530,L5530_7790,35991.82,24.0,33.0,1.0,30.0
5530,L5530_7791,96915.05,3.0,861.0,0.0,0.0
5531,L5531_7792,56111.28,9.0,285.0,0.0,0.0
5532,L5532_7793,41947.31,3.0,1522.0,0.0,0.0
5532,L5532_7794,60945.63,36.0,91.0,0.0,0.0
5533,L5533_7795,60003.09,36.0,1570.0,0.0,0.0
5533,L5533_7796,80689.2,6.0,1392.0,1.0,7.0
5533,L5533_7797,109737.95,12.0,1228.0,0.0,0.0
5534,L5534_7798,77861.4,6.0,1071.0,0.0,0.0
5534,L5534_7799,29627.61,18.0,111.0,0.0,0.0
5535,L5535_7800,25771.7,24.0,1370.0,0.0,0.0
5535,L5535_7801,142523.45,9.0,1054.0,0.0,0.0
5536,L5536_7802,52936.69,36.0,64.0,0.0,0.0
5537,L5537_7803,27104.57,36.0,491.0,1.0,1.0
5537,L5537_7804,39097.13,9.0,619.0,1.0,15.0
5538,L5538_7805,172573.09,3.0,1203.0,0.0,0.0
5538,L5538_7806,57627.87,3.0,495.0,0.0,0.0
5538,L5538_7807,46052.39,24.0,465.0,0.0,0.0
5540,L5540_7808,43057.53,24.0,,1.0,15.0
5540,L5540_7809,34571.98,36.0,100.0,0.0,0.0
5542,L5542_7810,,6.0,526.0,0.0,0.0
5543,L5543_7811,33365.3,18.0,1491.0,0.0,0.0
5544,L5544_7812,69223.59,24.0,1455.0,0.0,0.0
5545,L5545_7813,62649.72,18.0,171.0,0.0,0.0
5545,L5545_7814,28609.33,12.0,1555.0,,0.0
5545,L5545_7815,60648.37,12.0,417.0,0.0,0.0
5546,L5546_7816,58886.19,9.0,90.0,1.0,3.0
5546,L5546_7817,22681.44,12.0,214.0,1.0,7.0
5547,L5547_7818,131491.19,,302.0,0.0,
5547,L5547_7819,53286.64,36.0,,0.0,0.0
5547,L5547_7820,136888.22,9.0,,0.0,0.0
5547,L5547_7821,47723.36,9.0,1093.0,0.0,0.0
5549,L5549_7822,,18.0,550.0,0.0,0.0
5551,L5551_7823,58189.07,12.0,1527.0,0.0,0.0
5552,L5552_7824,29675.0,9.0,925.0,0.0,0.0
5552,L5552_7825,21761.63,36.0,205.0,0.0,0.0
5552,L5552_7826,35647.12,18.0,972.0,0.0,0.0
5553,L5553_7827,67597.87,,1077.0,0.0,0.0
5554,L5554_7828,28489.83,36.0,1566.0,0.0,0.0
5556,L5556_7829,23408.21,3.0,727.0,0.0,0.0
5557,L5557_7830,59332.94,12.0,743.0,1.0,15.0
5557,L5557_7831,44124.32,3.0,1482.0,1.0,15.0
5557,L5557_7832,64920.22,18.0,532.0,0.0,0.0
5557,L5557_7833,134225.48,,916.0,0.0,0.0
5558,L5558_7834,31656.66,,421.0,0.0,0.0
5558,L5558_7835,45680.2,,1463.0,0.0,0.0
5559,L5559_7836,35429.75,6.0,751.0,0.0,0.0
5560,L5560_7837,58775.16,9.0,383.0,0.0,0.0
5560,L5560_7838,64501.81,6.0,1368.0,0.0,0.0
5561,L5561_7839,77341.96,9.0,52.0,0.0,0.0
5561,L5561_7840,33427.97,18.0,502.0,0.0,0.0
5561,L5561_7841,55890.78,6.0,,0.0,0.0
5562,L5562_7842,70425.19,24.0,702.0,0.0,0.0
5562,L5562_7843,66234.06,24.0,92.0,0.0,0.0
5563,L5563_7844,38571.56,12.0,1587.0,0.0,0.0
5564,L5564_7845,60476.55,3.0,1113.0,1.0,15.0
5564,L5564_7846,29594.52,6.0,1005.0,0.0,0.0
5564,L5564_7847,80685.73,18.0,67.0,0.0,0.0
5567,L5567_7848,22073.07,3.0,1388.0,0.0,0.0
5567,L5567_7849,58455.76,9.0,405.0,0.0,0.0
5568,L5568_7850,17906.95,36.0,164.0,0.0,0.0
5569,L5569_7851,35231.66,12.0,1500.0,0.0,0.0
5569,L5569_7852,326679.89,6.0,238.0,0.0,0.0
5570,L5570_7853,19895.09,24.0,1434.0,0.0,0.0
5571,L5571_7854,26812.47,3.0,57.0,0.0,0.0
5571,L5571_7855,65303.01,24.0,493.0,0.0,0.0
5572,L5572_7856,35783.01,9.0,1583.0,0.0,0.0
5572,L5572_7857,30266.08,18.0,1143.0,0.0,0.0
5572,L5572_7858,58079.46,9.0,1340.0,0.0,0.0
5574,L5574_7859,54979.73,9.0,207.0,1.0,15.0
5575,L5575_7860,125002.11,3.0,1409.0,1.0,1.0
5575,L5575_7861,24526.59,24.0,424.0,0.0,0.0
5575,L5575_7862,48174.74,6.0,1001.0,0.0,0.0
5575,L5575_7863,177797.97,24.0,767.0,1.0,30.0
5576,L5576_7864,28910.5,3.0,1554.0,0.0,0.0
5576,L5576_7865,74466.92,3.0,1009.0,0.0,0.0
5576,L5576_7866,66397.82,36.0,1148.0,0.0,0.0
5577,L5577_7867,20634.87,18.0,1170.0,1.0,60.0
5577,L5577_7868,24595.89,12.0,86.0,0.0,0.0
5577,L5577_7869,51526.03,36.0,1260.0,1.0,3.0
5577,L5577_7870,100553.86,3.0,681.0,0.0,0.0
5579,L5579_7871,79962.35,,1523.0,0.0,0.0
5579,L5579_7872,25501.3,3.0,1549.0,1.0,30.0
5579,L5579_7873,67382.46,36.0,219.0,0.0,0.0
5579,L5579_7874,51262.5,12.0,820.0,0.0,0.0
5580,L5580_7875,71890.27,12.0,383.0,0.0,0.0
5582,L5582_7876,77505.31,3.0,1069.0,0.0,0.0
5582,L5582_7877,50446.28,18.0,311.0,1.0,30.0
5583,L5583_7878,43906.8,12.0,755.0,0.0,0.0
5584,L5584_7879,52376.3,18.0,1477.0,,
5585,L5585_7880,32956.37,3.0,593.0,0.0,0.0
5585,L5585_7881,98944.29,24.0,99.0,1.0,15.0
5587,L5587_7882,22322.69,12.0,1290.0,0.0,
5587,L5587_7883,80372.46,18.0,184.0,0.0,0.0
5587,L5587_7884,317180.88,3.0,902.0,1.0,
5587,L5587_7885,33273.95,36.0,1076.0,0.0,0.0
5589,L5589_7886,102613.39,18.0,1552.0,0.0,0.0
5590,L5590_7887,44738.74,36.0,70.0,0.0,0.0
5590,L5590_7888,33690.74,36.0,501.0,0.0,0.0
5592,L5592_7889,53813.31,12.0,1417.0,1.0,7.0
5592,L5592_7890,44764.05,9.0,330.0,0.0,0.0
5593,L5593_7891,68773.91,3.0,166.0,0.0,0.0
5593,L5593_7892,35943.1,6.0,225.0,0.0,0.0
5594,L5594_7893,29478.78,24.0,330.0,1.0,7.0
5594,L5594_7894,29105.58,12.0,819.0,1.0,15.0
5595,L5595_7895,41390.85,9.0,99.0,1.0,3.0
5595,L5595_7896,,6.0,540.0,1.0,
5597,L5597_7897,84688.39,3.0,946.0,1.0,3.0
5597,L5597_7898,34696.71,12.0,1523.0,1.0,30.0
5598,L5598_7899,117109.29,9.0,418.0,0.0,0.0
5599,L5599_7900,23260.03,36.0,522.0,1.0,3.0
5600,L5600_7901,86385.84,12.0,1554.0,1.0,1.0
5600,L5600_7902,41247.58,24.0,1181.0,1.0,60.0
5602,L5602_7903,44766.96,6.0,1275.0,0.0,0.0
5604,L5604_7904,44802.66,6.0,1584.0,0.0,0.0
5604,L5604_7905,46680.27,12.0,204.0,1.0,15.0
5604,L5604_7906,29261.94,9.0,1316.0,0.0,0.0
5605,L5605_7907,11328.27,6.0,1335.0,0.0,0.0
5605,L5605_7908,31809.33,18.0,1055.0,0.0,0.0
5605,L5605_7909,36362.43,9.0,968.0,0.0,0.0
5605,L5605_7910,101714.57,3.0,653.0,0.0,0.0
5606,L5606_7911,42538.57,36.0,1543.0,1.0,15.0
5609,L5609_7912,53716.46,24.0,1342.0,0.0,0.0
5609,L5609_7913,36498.81,24.0,695.0,1.0,3.0
5609,L5609_7914,44216.14,18.0,,1.0,60.0
5610,L5610_7915,82651.54,36.0,1032.0,1.0,90.0
5610,L5610_7916,19067.26,24.0,1024.0,1.0,1.0
5612,L5612_7917,55683.13,24.0,1168.0,1.0,15.0
5612,L5612_7918,40461.3,18.0,1262.0,0.0,0.0
5612,L5612_7919,35818.31,24.0,1458.0,1.0,3.0
5614,L5614_7920,30642.8,9.0,387.0,0.0,0.0
5615,L5615_7921,16939.86,24.0,1075.0,0.0,0.0
5615,L5615_7922,79569.4,36.0,,0.0,0.0
5616,L5616_7923,49831.22,9.0,,1.0,15.0
5618,L5618_7924,136220.64,3.0,455.0,0.0,0.0
5620,L5620_7925,60805.95,18.0,265.0,0.0,0.0
5620,L5620_7926,52068.86,9.0,1196.0,0.0,0.0
5620,L5620_7927,55300.64,18.0,90.0,0.0,0.0
5620,L5620_7928,60843.74,36.0,62.0,0.0,0.0
5621,L5621_7929,98864.02,36.0,845.0,0.0,0.0
5621,L5621_7930,48703.71,18.0,990.0,0.0,0.0
5621,L5621_7931,62099.82,24.0,1096.0,0.0,0.0
5622,L5622_7932,54543.53,9.0,176.0,0.0,0.0
5622,L5622_7933,87086.44,12.0,1329.0,1.0,15.0
5623,L5623_7934,41761.14,6.0,150.0,0.0,0.0
5623,L5623_7935,24751.15,18.0,1470.0,0.0,
5623,L5623_7936,56331.45,12.0,329.0,1.0,90.0
5623,L5623_7937,44939.42,9.0,1480.0,0.0,0.0
5625,L5625_7938,43754.53,3.0,863.0,1.0,3.0
5625,L5625_7939,25981.41,18.0,922.0,0.0,0.0
5626,L5626_7940,40746.13,12.0,563.0,0.0,0.0
5628,L5628_7941,41608.97,9.0,1533.0,0.0,
5630,L5630_7942,17144.49,18.0,959.0,0.0,0.0
5634,L5634_7943,59665.94,12.0,1536.0,0.0,0.0
5635,L5635_7944,10346.9,24.0,1222.0,0.0,0.0
5636,L5636_7945,55296.87,12.0,1399.0,0.0,0.0
5636,L5636_7946,50532.12,36.0,,0.0,0.0
5636,L5636_7947,45603.22,36.0,935.0,1.0,15.0
5637,L5637_7948,34262.31,9.0,1046.0,0.0,0.0
5637,L5637_7949,21907.32,36.0,1212.0,0.0,0.0
5638,L5638_7950,23160.49,36.0,1589.0,0.0,0.0
5639,L5639_7951,20708.36,18.0,513.0,,3.0
5639,L5639_7952,44856.53,6.0,225.0,1.0,7.0
5640,L5640_7953,44534.52,12.0,,0.0,0.0
5641,L5641_7954,30261.39,12.0,325.0,0.0,0.0
5642,L5642_7955,89324.74,12.0,300.0,0.0,0.0
5644,L5644_7956,184196.08,3.0,73.0,0.0,
5645,L5645_7957,59990.66,36.0,1181.0,0.0,0.0
5647,L5647_7958,14917.28,18.0,64.0,0.0,0.0
5647,L5647_7959,35609.05,18.0,1475.0,0.0,0.0
5648,L5648_7960,14523.07,18.0,626.0,0.0,0.0
5648,L5648_7961,20754.11,36.0,919.0,0.0,0.0
5648,L5648_7962,,12.0,832.0,0.0,0.0
5648,L5648_7963,72373.78,,185.0,0.0,0.0
5648,L5648_7964,32213.34,9.0,873.0,1.0,15.0
5649,L5649_7965,65221.32,36.0,272.0,0.0,0.0
5649,L5649_7966,20033.14,24.0,1564.0,0.0,0.0
5650,L5650_7967,90555.63,12.0,356.0,0.0,0.0
5650,L5650_7968,65868.76,18.0,225.0,0.0,0.0
5651,L5651_7969,44372.33,3.0,613.0,0.0,0.0
5652,L5652_7970,84084.06,24.0,1130.0,0.0,0.0
5652,L5652_7971,129252.96,36.0,606.0,0.0,0.0
5653,L5653_7972,27423.78,3.0,313.0,0.0,0.0
5655,L5655_7973,30217.51,12.0,80.0,0.0,0.0
5661,L5661_7974,41484.7,18.0,401.0,0.0,0.0
5661,L5661_7975,54585.85,18.0,1087.0,1.0,30.0
5661,L5661_7976,14331.1,18.0,246.0,0.0,0.0
5662,L5662_7977,51228.57,18.0,1241.0,0.0,0.0
5662,L5662_7978,37467.65,36.0,1505.0,0.0,0.0
5662,L5662_7979,59259.79,3.0,,1.0,1.0
5662,L5662_7980,98349.83,12.0,758.0,0.0,0.0
5663,L5663_7981,180018.46,24.0,491.0,,0.0
5666,L5666_7982,142154.56,24.0,1530.0,1.0,15.0
5668,L5668_7983,112026.75,,1095.0,0.0,0.0
5670,L5670_7984,52168.71,9.0,1471.0,0.0,0.0
5670,L5670_7985,24964.26,6.0,152.0,0.0,0.0
5670,L5670_7986,54419.53,12.0,1226.0,0.0,0.0
5671,L5671_7987,39603.05,9.0,486.0,0.0,
5672,L5672_7988,30146.6,18.0,505.0,0.0,
5673,L5673_7989,15997.27,24.0,195.0,0.0,0.0
5673,L5673_7990,73781.01,12.0,1522.0,0.0,0.0
5673,L5673_7991,23297.6,9.0,1289.0,0.0,0.0
5675,L5675_7992,99357.36,9.0,470.0,0.0,0.0
5675,L5675_7993,49702.32,9.0,1429.0,1.0,30.0
5676,L5676_7994,18206.26,36.0,,0.0,0.0
5678,L5678_7995,30619.12,3.0,488.0,0.0,0.0
5679,L5679_7996,80052.82,24.0,633.0,0.0,0.0
5679,L5679_7997,83304.87,24.0,1486.0,0.0,0.0
5680,L5680_7998,28593.54,3.0,1482.0,0.0,0.0
5682,L5682_7999,70633.29,24.0,148.0,0.0,0.0
5682,L5682_8000,45196.97,3.0,436.0,0.0,0.0
5683,L5683_8001,100618.74,18.0,1148.0,0.0,0.0
5684,L5684_8002,170150.17,18.0,1567.0,0.0,0.0
5684,L5684_8003,24965.61,36.0,,0.0,0.0
5684,L5684_8004,61341.21,9.0,650.0,1.0,15.0
5686,L5686_8005,30876.75,12.0,93.0,0.0,0.0
5686,L5686_8006,61663.82,,,1.0,60.0
5687,L5687_8007,13553.17,9.0,807.0,1.0,30.0
5687,L5687_8008,48886.02,3.0,621.0,0.0,0.0
5689,L5689_8009,67768.58,24.0,1032.0,0.0,0.0
5689,L5689_8010,58914.6,12.0,665.0,0.0,
5690,L5690_8011,70916.59,18.0,340.0,1.0,15.0
5691,L5691_8012,41136.69,6.0,562.0,1.0,7.0
5691,L5691_8013,149104.79,36.0,1225.0,0.0,0.0
5691,L5691_8014,56566.6,24.0,1248.0,0.0,0.0
5691,L5691_8015,69672.58,12.0,27.0,1.0,7.0
5692,L5692_8016,90283.37,6.0,1169.0,1.0,1.0
5694,L5694_8017,129743.37,36.0,251.0,0.0,0.0
5694,L5694_8018,39211.1,9.0,1283.0,1.0,1.0
5695,L5695_8019,44364.9,18.0,1053.0,0.0,0.0
5695,L5695_8020,67596.63,36.0,1440.0,0.0,0.0
5696,L5696_8021,18703.05,3.0,1009.0,0.0,0.0
5696,L5696_8022,20972.18,18.0,289.0,0.0,0.0
5697,L5697_8023,62613.92,24.0,1293.0,0.0,0.0
5698,L5698_8024,59692.92,6.0,,0.0,0.0
5698,L5698_8025,50696.58,36.0,1315.0,0.0,
5699,L5699_8026,31125.76,6.0,1305.0,1.0,30.0
5702,L5702_8027,30189.48,18.0,1414.0,0.0,0.0
5702,L5702_8028,60860.94,12.0,1215.0,0.0,0.0
5703,L5703_8029,71547.28,3.0,362.0,1.0,7.0
5704,L5704_8030,117219.69,3.0,662.0,0.0,0.0
5704,L5704_8031,41133.31,12.0,505.0,1.0,7.0
5704,L5704_8032,114509.16,12.0,250.0,0.0,0.0
5706,L5706_8033,101465.02,6.0,1484.0,1.0,7.0
5706,L5706_8034,38651.19,3.0,287.0,0.0,0.0
5707,L5707_8035,37615.94,3.0,543.0,1.0,3.0
5707,L5707_8036,62006.01,,225.0,0.0,0.0
5708,L5708_8037,34522.59,12.0,275.0,0.0,0.0
5708,L5708_8038,38963.36,36.0,490.0,1.0,7.0
5708,L5708_8039,70779.43,12.0,112.0,0.0,0.0
5708,L5708_8040,26476.2,3.0,1591.0,1.0,7.0
5709,L5709_8041,21878.45,9.0,233.0,0.0,0.0
5710,L5710_8042,31911.61,18.0,1555.0,1.0,3.0
5710,L5710_8043,54510.18,6.0,570.0,1.0,1.0
5711,L5711_8044,26191.12,24.0,26.0,0.0,0.0
5711,L5711_8045,29195.45,36.0,1474.0,0.0,0.0
5712,L5712_8046,74042.41,,255.0,0.0,0.0
5712,L5712_8047,44308.78,24.0,,1.0,7.0
5713,L5713_8048,20721.74,9.0,1459.0,0.0,0.0
5713,L5713_8049,34651.5,18.0,708.0,0.0,0.0
5713,L5713_8050,27238.32,6.0,671.0,0.0,0.0
5713,L5713_8051,31134.06,3.0,687.0,0.0,0.0
5714,L5714_8052,72407.51,12.0,1486.0,0.0,0.0
5714,L5714_8053,73014.07,36.0,875.0,0.0,0.0
5714,L5714_8054,25073.01,24.0,312.0,0.0,0.0
5715,L5715_8055,22327.86,18.0,579.0,1.0,30.0
5715,L5715_8056,33108.74,36.0,683.0,0.0,0.0
5717,L5717_8057,31334.9,18.0,134.0,1.0,3.0
5717,L5717_8058,132187.69,,1388.0,1.0,30.0
5717,L5717_8059,45612.58,24.0,237.0,0.0,0.0
5718,L5718_8060,79545.73,18.0,193.0,0.0,0.0
5719,L5719_8061,17894.31,12.0,765.0,0.0,0.0
5719,L5719_8062,24144.32,9.0,414.0,0.0,0.0
5720,L5720_8063,63653.94,18.0,1140.0,0.0,0.0
5720,L5720_8064,43937.76,18.0,84.0,0.0,
5721,L5721_8065,60443.91,,1453.0,1.0,1.0
5723,L5723_8066,17216.96,18.0,263.0,0.0,0.0
5724,L5724_8067,88617.49,18.0,196.0,0.0,0.0
5724,L5724_8068,20760.08,,621.0,0.0,0.0
5724,L5724_8069,17354.06,12.0,1080.0,,0.0
5725,L5725_8070,32748.19,9.0,768.0,,0.0
5725,L5725_8071,15551.8,36.0,270.0,0.0,0.0
5726,L5726_8072,38026.02,3.0,885.0,0.0,0.0
5726,L5726_8073,40987.93,,948.0,0.0,0.0
5728,L5728_8074,24442.42,9.0,1332.0,0.0,0.0
5728,L5728_8075,148586.57,6.0,1344.0,0.0,0.0
5728,L5728_8076,79377.37,12.0,264.0,1.0,60.0
5728,L5728_8077,26312.83,6.0,1475.0,0.0,0.0
5729,L5729_8078,36554.57,3.0,1397.0,0.0,0.0
5729,L5729_8079,30605.47,12.0,,0.0,0.0
5730,L5730_8080,46249.89,12.0,209.0,0.0,
5730,L5730_8081,38914.68,6.0,589.0,0.0,0.0
5730,L5730_8082,67302.97,24.0,242.0,0.0,0.0
5731,L5731_8083,51431.61,9.0,154.0,0.0,0.0
5731,L5731_8084,15770.56,18.0,251.0,0.0,0.0
5732,L5732_8085,294685.42,12.0,,0.0,0.0
5734,L5734_8086,62829.0,9.0,154.0,1.0,1.0
5736,L5736_8087,31963.29,12.0,1329.0,0.0,0.0
5736,L5736_8088,21729.61,3.0,303.0,1.0,1.0
5737,L5737_8089,45861.81,,1438.0,0.0,0.0
5738,L5738_8090,32572.03,6.0,1475.0,0.0,0.0
5738,L5738_8091,44447.71,12.0,603.0,0.0,0.0
5739,L5739_8092,35793.24,24.0,1590.0,0.0,0.0
5739,L5739_8093,65973.91,6.0,421.0,0.0,0.0
5739,L5739_8094,25930.92,12.0,924.0,0.0,0.0
5740,L5740_8095,128303.65,9.0,596.0,0.0,0.0
5742,L5742_8096,116281.19,24.0,1090.0,0.0,0.0
5742,L5742_8097,62765.7,6.0,1452.0,0.0,0.0
5743,L5743_8098,58458.65,6.0,373.0,0.0,0.0
5743,L5743_8099,40158.89,9.0,1599.0,0.0,0.0
5743,L5743_8100,19638.27,9.0,,0.0,0.0
5744,L5744_8101,51706.0,18.0,1126.0,0.0,0.0
5744,L5744_8102,59153.69,24.0,936.0,0.0,0.0
5744,L5744_8103,17719.59,12.0,545.0,0.0,0.0
5746,L5746_8104,56230.41,9.0,830.0,0.0,0.0
5747,L5747_8105,48905.58,36.0,399.0,0.0,0.0
5749,L5749_8106,52169.35,9.0,266.0,1.0,1.0
5750,L5750_8107,53668.39,36.0,723.0,0.0,0.0
5750,L5750_8108,133353.22,3.0,603.0,0.0,0.0
5751,L5751_8109,61245.09,,661.0,1.0,15.0
5751,L5751_8110,37718.24,18.0,1468.0,0.0,0.0
5752,L5752_8111,75907.0,3.0,1221.0,1.0,1.0
5753,L5753_8112,31172.66,3.0,1255.0,0.0,0.0
5753,L5753_8113,48500.19,3.0,1119.0,0.0,0.0
5754,L5754_8114,70339.66,9.0,619.0,0.0,0.0
5754,L5754_8115,73684.5,36.0,1455.0,0.0,0.0
5755,L5755_8116,53649.65,36.0,812.0,0.0,0.0
5756,L5756_8117,130705.67,12.0,592.0,0.0,0.0
5757,L5757_8118,49699.27,12.0,1574.0,0.0,0.0
5758,L5758_8119,53935.49,,473.0,1.0,7.0
5758,L5758_8120,51495.47,9.0,260.0,0.0,0.0
5759,L5759_8121,20255.89,18.0,563.0,0.0,0.0
5759,L5759_8122,46598.02,9.0,1334.0,0.0,0.0
5759,L5759_8123,34496.88,18.0,1117.0,0.0,0.0
5759,L5759_8124,138569.78,18.0,247.0,0.0,0.0
5759,L5759_8125,75800.4,6.0,1374.0,0.0,0.0
5760,L5760_8126,28873.08,24.0,1046.0,0.0,0.0
5760,L5760_8127,16030.48,18.0,865.0,0.0,0.0
5761,L5761_8128,57418.86,18.0,1408.0,0.0,0.0
5761,L5761_8129,63246.08,9.0,1175.0,0.0,0.0
5762,L5762_8130,,6.0,883.0,0.0,0.0
5763,L5763_8131,66347.77,36.0,1577.0,0.0,0.0
5763,L5763_8132,28005.48,9.0,,,0.0
5763,L5763_8133,21886.0,36.0,1475.0,0.0,0.0
5763,L5763_8134,44358.38,36.0,1502.0,0.0,0.0
5764,L5764_8135,104785.68,36.0,813.0,1.0,7.0
5765,L5765_8136,31161.18,18.0,908.0,0.0,0.0
5765,L5765_8137,75589.6,12.0,1301.0,1.0,3.0
5765,L5765_8138,94813.9,3.0,383.0,0.0,0.0
5766,L5766_8139,46295.02,6.0,957.0,1.0,3.0
5766,L5766_8140,62175.46,6.0,1036.0,1.0,7.0
5767,L5767_8141,89611.65,3.0,,1.0,15.0
5768,L5768_8142,58615.41,,459.0,0.0,0.0
5768,L5768_8143,135586.15,12.0,149.0,0.0,0.0
5768,L5768_8144,,6.0,397.0,1.0,1.0
5769,L5769_8145,62559.01,24.0,1466.0,1.0,1.0
5770,L5770_8146,87831.55,36.0,601.0,0.0,0.0
5770,L5770_8147,19992.98,9.0,1105.0,0.0,0.0
5770,L5770_8148,17736.76,24.0,38.0,0.0,0.0
5771,L5771_8149,23271.18,18.0,895.0,0.0,0.0
5771,L5771_8150,56741.07,6.0,1594.0,0.0,0.0
5772,L5772_8151,48089.3,18.0,1444.0,1.0,90.0
5772,L5772_8152,86015.84,36.0,469.0,0.0,0.0
5773,L5773_8153,34980.39,3.0,824.0,0.0,0.0
5773,L5773_8154,48742.49,9.0,45.0,0.0,0.0
5774,L5774_8155,31101.06,18.0,1243.0,0.0,0.0
5774,L5774_8156,41777.32,3.0,398.0,0.0,0.0
5775,L5775_8157,108554.74,12.0,1045.0,0.0,0.0
5776,L5776_8158,15841.73,36.0,628.0,0.0,0.0
5777,L5777_8159,78526.04,3.0,1459.0,1.0,15.0
5781,L5781_8160,38275.15,12.0,1116.0,0.0,0.0
5782,L5782_8161,31831.5,18.0,26.0,0.0,0.0
5782,L5782_8162,95304.54,9.0,917.0,0.0,0.0
5784,L5784_8163,43391.0,24.0,1150.0,0.0,0.0
5786,L5786_8164,111521.47,9.0,1587.0,1.0,3.0
5787,L5787_8165,28581.52,3.0,201.0,1.0,1.0
5787,L5787_8166,15324.63,9.0,548.0,0.0,0.0
5788,L5788_8167,37308.49,18.0,638.0,0.0,0.0
5788,L5788_8168,82108.49,,791.0,0.0,0.0
5788,L5788_8169,27689.49,9.0,579.0,0.0,0.0
5788,L5788_8170,17322.55,9.0,974.0,0.0,0.0
5791,L5791_8171,26049.92,12.0,565.0,0.0,0.0
5791,L5791_8172,76771.21,9.0,266.0,0.0,0.0
5793,L5793_8173,111189.81,3.0,953.0,1.0,1.0
5793,L5793_8174,87876.96,3.0,1473.0,0.0,0.0
5794,L5794_8175,48526.71,12.0,48.0,1.0,3.0
5794,L5794_8176,105270.51,6.0,384.0,0.0,0.0
5795,L5795_8177,44403.23,12.0,1499.0,0.0,0.0
5795,L5795_8178,64492.3,36.0,200.0,0.0,0.0
5795,L5795_8179,19656.26,18.0,281.0,0.0,0.0
5797,L5797_8180,42786.06,12.0,687.0,0.0,0.0
5797,L5797_8181,44733.71,18.0,535.0,0.0,0.0
5798,L5798_8182,65552.37,6.0,413.0,0.0,0.0
5798,L5798_8183,19648.65,9.0,1080.0,0.0,0.0
5799,L5799_8184,29862.06,24.0,519.0,0.0,0.0
5801,L5801_8185,23757.73,3.0,42.0,0.0,0.0
5801,L5801_8186,67044.51,3.0,398.0,0.0,0.0
5802,L5802_8187,47083.59,6.0,1544.0,0.0,0.0
5802,L5802_8188,38176.57,24.0,1326.0,1.0,3.0
5802,L5802_8189,54623.52,24.0,49.0,0.0,0.0
5802,L5802_8190,55112.49,36.0,484.0,0.0,0.0
5803,L5803_8191,56895.74,36.0,807.0,0.0,0.0
5803,L5803_8192,44842.56,3.0,120.0,0.0,0.0
5803,L5803_8193,218003.97,36.0,1370.0,0.0,0.0
5804,L5804_8194,65043.75,3.0,1355.0,0.0,0.0
5805,L5805_8195,123399.37,24.0,66.0,0.0,0.0
5807,L5807_8196,129001.5,3.0,1455.0,1.0,7.0
5809,L5809_8197,74748.1,12.0,995.0,0.0,0.0
5809,L5809_8198,12149.37,3.0,1498.0,0.0,0.0
5810,L5810_8199,38703.25,6.0,983.0,1.0,15.0
5810,L5810_8200,36400.96,18.0,1598.0,0.0,0.0
5810,L5810_8201,30770.51,3.0,525.0,0.0,0.0
5811,L5811_8202,97490.65,24.0,1298.0,0.0,0.0
5812,L5812_8203,123001.81,24.0,747.0,0.0,0.0
5812,L5812_8204,32853.78,3.0,1100.0,0.0,0.0
5812,L5812_8205,11908.42,9.0,1517.0,1.0,30.0
5812,L5812_8206,82478.54,6.0,82.0,0.0,0.0
5812,L5812_8207,18667.06,36.0,1225.0,0.0,0.0
5812,L5812_8208,32508.0,,858.0,0.0,0.0
5814,L5814_8209,44329.02,6.0,752.0,1.0,60.0
5816,L5816_8210,70694.52,12.0,149.0,0.0,0.0
5817,L5817_8211,33191.91,36.0,725.0,0.0,0.0
5817,L5817_8212,146747.17,6.0,1169.0,0.0,0.0
5818,L5818_8213,60918.49,,1185.0,0.0,0.0
5818,L5818_8214,68560.5,9.0,117.0,0.0,0.0
5818,L5818_8215,80582.52,36.0,396.0,0.0,0.0
5818,L5818_8216,46575.01,24.0,,0.0,0.0
5821,L5821_8217,15467.46,6.0,1267.0,0.0,0.0
5821,L5821_8218,22340.84,18.0,844.0,0.0,0.0
5822,L5822_8219,29555.97,24.0,901.0,0.0,0.0
5822,L5822_8220,79308.9,9.0,398.0,1.0,15.0
5823,L5823_8221,60298.46,9.0,991.0,0.0,0.0
5823,L5823_8222,136720.78,12.0,1438.0,0.0,0.0
5824,L5824_8223,19256.81,9.0,665.0,0.0,0.0
5824,L5824_8224,29325.57,3.0,181.0,0.0,0.0
5826,L5826_8225,12531.36,24.0,582.0,0.0,0.0
5827,L5827_8226,50416.67,36.0,271.0,0.0,0.0
5827,L5827_8227,15564.56,3.0,1235.0,0.0,0.0
5827,L5827_8228,95455.61,3.0,1431.0,0.0,0.0
5829,L5829_8229,36958.3,24.0,686.0,0.0,0.0
5829,L5829_8230,56155.85,6.0,807.0,0.0,0.0
5829,L5829_8231,129523.94,3.0,796.0,0.0,
5829,L5829_8232,95027.09,12.0,158.0,0.0,0.0
5829,L5829_8233,54685.48,9.0,1268.0,0.0,0.0
5830,L5830_8234,44420.52,,1266.0,0.0,0.0
5830,L5830_8235,59531.27,12.0,1276.0,0.0,0.0
5831,L5831_8236,25526.36,12.0,1528.0,0.0,0.0
5832,L5832_8237,21776.37,24.0,,1.0,30.0
5832,L5832_8238,67910.05,9.0,1414.0,0.0,0.0
5833,L5833_8239,55704.03,3.0,953.0,1.0,15.0
5833,L5833_8240,165503.22,18.0,958.0,0.0,0.0
